name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,coordinateUncertaintyInMeters,occurrenceRemarks,informationWithheld,identificationRemarks,http://unknown.org/recordId,county,locality,rights,startDayOfYear,http://unknown.org/recordEnteredBy,collectionID,higherClassification,georeferenceSources,individualCount,lifeStage,georeferencedBy,samplingProtocol,accessRights,endDayOfYear,georeferenceRemarks,continent,institutionKey,higherGeography,eventRemarks,fieldNumber,preparations,habitat,georeferenceVerificationStatus,otherCatalogNumbers,sex,locationID,samplingEffort,municipality,elevation,elevationAccuracy,http://unknown.org/language,http://unknown.org/rights,taxonConceptID,http://unknown.org/rightsHolder,associatedSequences,associatedReferences,http://unknown.org/recordID,associatedTaxa,collectionKey,georeferenceProtocol,verbatimElevation,nomenclaturalCode,institutionID,type,ownerInstitutionCode,datasetID,language,disposition,projectId,depth,depthAccuracy,namePublishedInYear,vernacularName,nameAccordingTo,georeferencedDate,acceptedNameUsage,verbatimCoordinateSystem,bibliographicCitation,parentNameUsage,dynamicProperties,recordNumber,fieldNotes,locationAccordingTo,taxonRemarks,previousIdentifications,networkKeys,typeStatus,typifiedName,higherGeographyID,locationRemarks
"Dendroctonus valens LeConte, 1859",-73.32529,44.87568,"gass84,osiic",gbif,2857994953,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.508+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,4,20,2004-04-20,NA,2021-12-22T14:31:37.508+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2581,NA,NA,NA,NA,NA,2857994953,VTBarkBeetle: 2581,NA,2581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grand Isle,"Isle Lamotte, Cedar ridge",NA,NA,NA,NA,NA,NA,5,NA,NA,"Lindgren funnel trap | pine tree: Red, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,G3,14 days,Isle Lamotte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-73.32529,44.87568,"gass84,osiic",gbif,2857992421,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.319+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,4,2004-05-04,NA,2021-12-22T14:31:37.319+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2606,NA,NA,NA,NA,NA,2857992421,VTBarkBeetle: 2606,NA,2606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grand Isle,"Isle Lamotte, Cedar ridge",NA,NA,NA,NA,NA,NA,1,NA,NA,"Lindgren funnel trap | pine tree: Red, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,G3,15 days,Isle Lamotte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-72.51646,44.71882,"gass84,osiic",gbif,2857992592,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.340+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,4,2004-05-04,NA,2021-12-22T14:31:37.340+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2699,NA,NA,NA,NA,NA,2857992592,VTBarkBeetle: 2699,NA,2699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lamoille,"Eden, N. of Town GarageW. of Rte. 100",NA,NA,NA,NA,NA,NA,2,NA,NA,"Lindgren funnel trap | pine tree: Red, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,L5,14 days,Eden,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-73.23192,44.23544,"gass84,osiic",gbif,2857992672,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.346+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,5,2004-05-05,NA,2021-12-22T14:31:37.346+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2238,NA,NA,NA,NA,NA,2857992672,VTBarkBeetle: 2238,NA,2238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Addison,"Ferrisburgh,",NA,NA,NA,NA,NA,NA,2,NA,NA,"Lindgren funnel trap | pine tree: Scotch and Red, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,A2,14 days,Ferrisburgh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-72.13262,43.98239,"gass84,osiic",gbif,2857992944,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.359+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,5,2004-05-05,NA,2021-12-22T14:31:37.359+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2777,NA,NA,NA,NA,NA,2857992944,VTBarkBeetle: 2777,NA,2777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orange,"Bradford, Along SB entrance ramp to I 91, exit 16",NA,NA,NA,NA,NA,NA,2,NA,NA,"Lindgren funnel trap | pine tree: Scotch, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,OE1,20 days,Bradford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-72.40146,43.99136,"gass84,osiic",gbif,2857992989,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.363+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,5,2004-05-05,NA,2021-12-22T14:31:37.363+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2792,NA,NA,NA,NA,NA,2857992989,VTBarkBeetle: 2792,NA,2792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orange,"Chelsea, Plantation on left of Rte.113; 2 mi. out of Chelsea",NA,NA,NA,NA,NA,NA,6,NA,NA,"Lindgren funnel trap | pine tree: Red, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,OE5,20 days,Chelsea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-72.24841,43.8343,"gass84,osiic",gbif,2857993010,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.364+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,5,2004-05-05,NA,2021-12-22T14:31:37.364+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2787,NA,NA,NA,NA,NA,2857993010,VTBarkBeetle: 2787,NA,2787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orange,"Thetford, Plantation just north of Thetford Ctr. on Rte.113",NA,NA,NA,NA,NA,NA,6,NA,NA,"Lindgren funnel trap | pine tree: Red, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,OE4,20 days,Thetford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-72.22562,43.89044,"gass84,osiic",gbif,2857993024,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.363+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,5,2004-05-05,NA,2021-12-22T14:31:37.363+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2785,NA,NA,NA,NA,NA,2857993024,VTBarkBeetle: 2785,NA,2785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orange,"Fairlee, Lake Fairlee fishing access",NA,NA,NA,NA,NA,NA,2,NA,NA,"Lindgren funnel trap | pine tree: Scotch, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,OE3,20 days,Fairlee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-72.09068,44.03458,"gass84,osiic",gbif,2857993039,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.364+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,5,2004-05-05,NA,2021-12-22T14:31:37.364+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2780,NA,NA,NA,NA,NA,2857993039,VTBarkBeetle: 2780,NA,2780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orange,"Newbury, Plantation on Bradford/Newbury town line, Rte. 5",NA,NA,NA,NA,NA,NA,21,NA,NA,"Lindgren funnel trap | pine tree: Red, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,OE2,20 days,Newbury,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-73.99958,44.44446,"gass84,osiic",gbif,2857993188,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.371+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,5,2004-05-05,NA,2021-12-22T14:31:37.371+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2374,NA,NA,NA,NA,NA,2857993188,VTBarkBeetle: 2374,NA,2374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chittenden,"Jericho, 0.4 mi. beyond JRC parking lot gate Go left 200 ft up woods rd to edge of large SP on L, flagged",NA,NA,NA,NA,NA,NA,2,NA,NA,"Lindgren funnel trap | pine tree: Scots, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,C9,14 days,Jericho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-73.22229,44.27769,"gass84,osiic",gbif,2857993204,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.372+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,5,2004-05-05,NA,2021-12-22T14:31:37.372+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2368,NA,NA,NA,NA,NA,2857993204,VTBarkBeetle: 2368,NA,2368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chittenden,"Charlotte, Walk S of gate parallel to Mt Philo rd into young Scots pines",NA,NA,NA,NA,NA,NA,1,NA,NA,"Lindgren funnel trap | pine tree: Scots, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,C7,14 days,Charlotte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-73.18395,44.48286,"gass84,osiic",gbif,2857993384,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.391+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,5,2004-05-05,NA,2021-12-22T14:31:37.391+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2358,NA,NA,NA,NA,NA,2857993384,VTBarkBeetle: 2358,NA,2358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chittenden,"Burlington, Centennial Woods near small turnout on Patchen Rd opposite cement co fence & stone wall; 0.3 mi beyond Valley Ridge Road, flagged",NA,NA,NA,NA,NA,NA,6,NA,NA,"Lindgren funnel trap | pine tree: Scots, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,C4,14 days,Burlington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-73.04027,44.49944,"gass84,osiic",gbif,2857993401,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.391+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,5,2004-05-05,NA,2021-12-22T14:31:37.391+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2352,NA,NA,NA,NA,NA,2857993401,VTBarkBeetle: 2352,NA,2352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chittenden,"Essex, From Rte. 15, turn S on Allen Martin for .3mi. & L onThompson Dr. for .1 mi.on R opposite utility pole14-3, follow flagging",NA,NA,NA,NA,NA,NA,3,NA,NA,"Lindgren funnel trap | pine tree: Scots, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,C2,14 days,Essex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-72.6199,44.76588,"gass84,osiic",gbif,2857993639,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.405+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,4,2004-05-04,NA,2021-12-22T14:31:37.405+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2702,NA,NA,NA,NA,NA,2857993639,VTBarkBeetle: 2702,NA,2702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lamoille,"Belvidere, S. side of Rte 118 .5mi. N of Belv Jct.",NA,NA,NA,NA,NA,NA,2,NA,NA,"Lindgren funnel trap | pine tree: Red, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,L6,14 days,Belvidere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-72.76917,44.70555,"gass84,osiic",gbif,2857993644,"Dendroctonus valens LeConte, 1859",2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,b6d09100-919d-4026-b35b-22be3dae7156,5ae8b93d-03d9-48f1-8334-f1f251d13f1f,US,DWC_ARCHIVE,2021-12-22T14:31:34.712+00:00,2021-12-22T14:31:37.404+00:00,69,b6d09100-919d-4026-b35b-22be3dae7156,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Vermont,2004,5,18,2004-05-18,NA,2021-12-22T14:31:37.404+00:00,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,VTBarkBeetle: 2717,NA,NA,NA,NA,NA,2857993644,VTBarkBeetle: 2717,NA,2717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lamoille,"Waterville, On 2d of twin sugar maples in plt.",NA,NA,NA,NA,NA,NA,1,NA,NA,"Lindgren funnel trap | pine tree: Scots, Alpha-pine and UHR ethanol",NA,NA,NA,NA,NA,NA,NA,NA,vial,NA,NA,NA,NA,L7,15 days,Waterville,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
